hash;plik;dlugosc;tier;obszar;rules;fullContext;EN
BD15F678B79509CF0A97D77F77AC4A06;InnerRangeTranslations_2.xml;203;3;uzbrajanie/strefy;;D55D5C30072BF1966DD101E654CA737F; - An input with this behaviour lets the system know if the Unit's door is currently opened or closed. In addition, if the Unit is Secure, activation of this input will put the Unit into the Alarm state.
903C5E6F63040342F015C504044C8D30;InnerRangeTranslations_2.xml;99;2;uzbrajanie/strefy;;D55D5C30072BF1966DD101E654CA737F; - An input with this behaviour will cause a Secure Unit to enter the alarm state when it activates
9E6E922DF020C92FD6B31306B4F4DCEB;InnerRangeTranslations_2.xml;70;2;uzbrajanie/strefy;;D55D5C30072BF1966DD101E654CA737F;If an input is tampered with, the unit will enter into a Tamper state.
C25099108603D072F42F4DEC8DDA77B1;InnerRangeTranslations_2.xml;37;1;system/ogolne;;D55D5C30072BF1966DD101E654CA737F;To add inputs to the Unit, click the 
CBAECCF7A25D94E6DAD4DE788574F1B1;InnerRangeTranslations_2.xml;158;2;system/ogolne;;D55D5C30072BF1966DD101E654CA737F; button, this will open a window where you select the inputs to add. If there are no inputs in this window, new inputs can be configured by navigating to the 
FF604AB9C77A03184D6C3AF8AC31BD9A;InnerRangeTranslations_2.xml;12;1;automatyka/sterowanie;;C10D0AB41101ADDCE07EC3E3C419EBD3;Unit Outputs
98FF6BE0BA523EFC15C681D88CD53831;InnerRangeTranslations_2.xml;172;3;automatyka/sterowanie;;69856929F2617ED37B376A6385AA13B5;Allows one or more outputs to be associated with this Unit. If the unit is Unlocked, the outputs in this list will turn on, and when the Unit is Secure, they will turn off.
5A0DFB82C5CD9AD293937EFD03167192;InnerRangeTranslations_2.xml;186;2;dostep/przejscia;;69856929F2617ED37B376A6385AA13B5;For example, these outputs could be used to control a light within the unit or the Unit's door lock. They could also be used as a visual indicator if the unit is Secure (if wired to the 
671994B69CBF133ACD420D1800B2A834;InnerRangeTranslations_2.xml;34;1;system/ogolne;;69856929F2617ED37B376A6385AA13B5; contacts of the relay, or if the 
C13175449441678FC1DDCCD34CAD8AEC;InnerRangeTranslations_2.xml;42;2;automatyka/sterowanie;;69856929F2617ED37B376A6385AA13B5; option is enabled for that output on the 
241EC45BA7F75A272FEF59D2F2E172BC;InnerRangeTranslations_2.xml;44;3;automatyka/sterowanie;;222A4C34A9165D4300B0FC26D421FF5D;[Configuration > Outputs > Hardware Outputs]
6C732474297030949C0EC3D2DB94F2AD;InnerRangeTranslations_2.xml;38;1;automatyka/sterowanie;;69856929F2617ED37B376A6385AA13B5;To add outputs to the Unit, click the 
2E4B97FDE8CF63085EC969FCC7E490C0;InnerRangeTranslations_2.xml;8;1;system/ogolne;unique=UnitOutputType;;Lighting
AE11D95BCEC152360AE423AF2F31DD7B;InnerRangeTranslations_2.xml;16;1;system/ogolne;unique=UnitOutputType;;Secure Indicator
338E96DB289862FD640DE1A9D3731908;InnerRangeTranslations_2.xml;15;1;uzbrajanie/strefy;unique=UnitOutputType;;Alarm Indicator
989A75E9EBE00077CB8F81D726330183;InnerRangeTranslations_2.xml;30;1;system/ogolne;unique=LicensedFeatureType;;Inner Range Mobile Credentials
2BBC845892F400626BAAB5AF687527C5;InnerRangeTranslations_2.xml;10;1;harmonogramy/czas;;2BBC845892F400626BAAB5AF687527C5;Start Time
C91A577B72313356FAD611C55F43C10F;InnerRangeTranslations_2.xml;8;1;harmonogramy/czas;;C91A577B72313356FAD611C55F43C10F;End Time
50666A57CB6438677E9E9779D64FB3B6;InnerRangeTranslations_2.xml;14;1;system/ogolne;;B6E7B6873953E926C1F287B35D668530;All Day (24hr)
D2F70A7F038B7EA21029DA70C765ABD6;InnerRangeTranslations_2.xml;18;1;harmonogramy/czas;;;Time Period Active
502996D9790340C5FD7B86A5B93B1C9F;InnerRangeTranslations_2.xml;8;1;system/ogolne;;;Priority
F7FE751A41EC9EDBB0D51A3ECB736345;InnerRangeTranslations_2.xml;56;2;harmonogramy/czas;;F7FE751A41EC9EDBB0D51A3ECB736345;Select calendar exceptions to apply to this Time Period.
6C5CDB2CD7DFAB79673D3759BB49EEA5;InnerRangeTranslations_2.xml;116;2;harmonogramy/czas;;4D3BFE97185B7B896F5D348BA9D7CC46;These exceptions are days/times in which this time period will be inactive. These are defined in the Calendars menu.
027FFBD15E15A388586002537B92E23D;InnerRangeTranslations_2.xml;22;1;system/ogolne;;9EC7F7E05C89514F2ABC920802804116;Weekly Recurring Times
F711099D22F3ED62FE299C1B364CCF56;InnerRangeTranslations_2.xml;160;2;harmonogramy/czas;;B6E7B6873953E926C1F287B35D668530;Defines the start and ends times of the time period, for each day of the week. During these times and on the days selected the time period will be valid/active.
C1ABC06AC4C4AEC42EE38CD01C4ADD55;InnerRangeTranslations_2.xml;688;3;harmonogramy/czas;;B6E7B6873953E926C1F287B35D668530;If the start time is earlier than the end time (e.g 9am -> 5pm), then the time period will be valid during those times on the day specified. Alternatively, if the start and end time are the same (5pm -> 5pm) or the end time is earlier than the start (10pm -> 2am), then the valid block will start on the day specified and end on the next day. This allows an easy way to specify time blocks spanning midnight. This means, for exmaple, 10pm -> 2am on a Wednesday will be valid from 10pm to midnight on Wednesdays, and valid from midnight to 2am on Thursdays. Similarly, if the start and end times match, 5pm -> 5pm on Wednesday will be valid for 24 hours from 5pm Wednesday to 5pm Thursday.
8DE535FEF48859E335F86600748558DA;InnerRangeTranslations_2.xml;90;2;harmonogramy/czas;;B6E7B6873953E926C1F287B35D668530;For the time period to be valid for an entire day, 12am -> 12am can be configured, or the 
5A6397924BB066A93B4659228C429F90;InnerRangeTranslations_2.xml;17;1;system/ogolne;;B6E7B6873953E926C1F287B35D668530; can be selected.
F2EBEFE85D3819F00C0B900BA5410451;InnerRangeTranslations_2.xml;41;2;harmonogramy/czas;;B6E7B6873953E926C1F287B35D668530;To add additional time blocks, click the 
7BB0CADD3EEB8448D211E2340DB38486;InnerRangeTranslations_2.xml;74;2;system/ogolne;;B6E7B6873953E926C1F287B35D668530; button, this will open a window where the times and days can be selected.
B3AC111FD7521343DD1A3FABCE8279C2;InnerRangeTranslations_2.xml;5;1;system/ogolne;;;Times
86DB25D32B2C2E4E84D859EE26194BE4;InnerRangeTranslations_2.xml;19;1;system/ogolne;;AC6A8A42154E4083A40EA3C3EDA22DC9;Calendar Exceptions
A5EEFA5329D3E3C21F335627D946A919;InnerRangeTranslations_2.xml;295;3;harmonogramy/czas;;9EC7F7E05C89514F2ABC920802804116;A list of exceptions which apply on the days when their associated calendar is active (higher priorities will override lower ones). A time period that contains calendar exceptions will have its active or inactive state overridden by the calendar exception on the days for which it’s configured. 
9412C70B603C3853781CF0C24625723B;InnerRangeTranslations_2.xml;623;3;uzbrajanie/strefy;;9EC7F7E05C89514F2ABC920802804116;Calendar exceptions are used when the same time change for a day should be repeated on multiple days throughout the year. The calendar can be updated, which could affect multiple Time Periods in a consistent way. A common use case example for calendar exceptions are extended trading hour days, where trading hours change consistently on many days throughout the year. The calendar in that case could apply to multiple time periods, like working hours, automatic door times and automatic arm times, each reacting to the same calendar. A user can then update the calendar throughout the year and the system reacts correctly.
76E28D1214EC32BBD45C9263CFFE49DA;InnerRangeTranslations_2.xml;76;2;system/ogolne;;9EC7F7E05C89514F2ABC920802804116;Start and end times for the exception are programmed in the same way as the 
72C4FAA4E1BA8230E1320A2AF5340C14;InnerRangeTranslations_2.xml;289;3;harmonogramy/czas;;9EC7F7E05C89514F2ABC920802804116; option above, where a start time that is earlier than the end time (e.g 9am -> 5pm) affects a single day, but the same start and end time (5pm -> 5pm) or an earlier end time (10pm -> 2am) will span midnight and affect the following day too. More details can be seen in the tooltip of the 
06F7C66F80BC06610D4605E94D245E70;InnerRangeTranslations_2.xml;14;1;system/ogolne;;C49F38FE4193740AEBD3EB67E88DCEDB; option above.
6F1B12BB5E7FA9551207BEFCEFAAEB8F;InnerRangeTranslations_2.xml;39;1;system/ogolne;;9EC7F7E05C89514F2ABC920802804116;To add a calendar exception, click the 
08F8958CAB4213AACC5CC8CBFD951653;InnerRangeTranslations_2.xml;130;2;system/ogolne;;9EC7F7E05C89514F2ABC920802804116; button, this will open a window that contains all the available calendars. If there are no calendars, they can be created in the 
D5F1381C5F97F928DF4EF8D18C2A27C0;InnerRangeTranslations_2.xml;10;1;system/ogolne;;;Exceptions
691E25DD99AB63FC4672E5283C23A9CE;InnerRangeTranslations_2.xml;366;3;harmonogramy/czas;;AAA33982C0B35634D455FF048B99BC77;A list of individual time and date based exceptions which override the list of weekly recurring times (higher priorities will override lower ones). Exceptions behave in the same manner as calendar exceptions, overriding the active or inactive state of the time period's weekly recurring times, however these exceptions only exist within this particular time period. 
E2309F42345383996D6CDF68CACA0BED;InnerRangeTranslations_2.xml;259;3;harmonogramy/czas;;AAA33982C0B35634D455FF048B99BC77;Commonly used to add a temporary specific change to the time period's normal behaviour without changing the recurring times, which could also be added in advance. For example, shutting down for a maintenance period or a brief period of extended trading hours.
B1C4855DE75699A58DC800E85C61737C;InnerRangeTranslations_2.xml;42;2;system/ogolne;;AAA33982C0B35634D455FF048B99BC77;To add an additional exception, click the 
8D7BCC4FA4EB8B31CDAF32633C824145;InnerRangeTranslations_2.xml;41;2;system/ogolne;;AAA33982C0B35634D455FF048B99BC77; button, this will add a blank exception.
C486EC380FC26E0FFD6E447B7667E4BF;InnerRangeTranslations_2.xml;12;1;uzytkownicy/uprawnienia;;C59951F75D1665052A2812FFEED68992;Security PIN
925964A23FD75028967E29BFC90ED44D;InnerRangeTranslations_2.xml;151;3;uzbrajanie/strefy;;6FB095C9484DBAC8F8CC22A2514FDF74;The security PIN is a unique code that allows a user to control areas and outputs from an LCD terminal, or access a door from a Wiegand keypad reader. 
7E8B6E701A401CBBED6182F4404844B3;InnerRangeTranslations_2.xml;498;3;uzytkownicy/uprawnienia;;6FB095C9484DBAC8F8CC22A2514FDF74;The security PIN can also be used to log onto the web interface instead of using a password. The security PIN will not be visible once the user is saved, if the user has forgotten their security PIN, you may press the “Send PIN” button. This will open a new window which allows an email with the Security PIN and basic details to be sent to the user. Otherwise, another user with higher privileges (such as an installer) with “Reveal PIN” permissions may use this button to reveal and view the PIN.
5FD1CA81A87FC6AC5083EEFACDD39254;InnerRangeTranslations_2.xml;165;2;uzytkownicy/uprawnienia;;6FB095C9484DBAC8F8CC22A2514FDF74;Security PINs must be unique across users, you will be unable to save changes to a user if a duplicate pin is entered. To generate a unique pin for a user click the 
6325ECA9D84516D3E0DB6513C45E299B;InnerRangeTranslations_2.xml;17;1;uzytkownicy/uprawnienia;;FA09F60845167DBD14651658A32EEABB;Auto-Generate PIN
96BE8B9669AB9FFFAF30D401881AC606;InnerRangeTranslations_2.xml;328;3;uzytkownicy/uprawnienia;;6FB095C9484DBAC8F8CC22A2514FDF74; button, this will open a window containing the new PIN. The default requirements for the security PIN length is a minimum of 2 digits and a maximum of 4 digits. If you enter a pin outside of these requirements, you will be unable to save the changes. These PIN length limits can be changed by an administrator by navigating to 
E94DB824242B207CF19FF883965AC708;InnerRangeTranslations_2.xml;95;2;uzytkownicy/uprawnienia;;6FB095C9484DBAC8F8CC22A2514FDF74;. Note, if increasing PIN length limits, LCD Terminals can accept at most 8 digit PINs and the 
8CC1A110E8A781CAED4CA9A170796E33;InnerRangeTranslations_2.xml;33;1;system/ogolne;;FA09F60845167DBD14651658A32EEABB; is limited to at most 10 digits.
E7076002620C730B68D6938D001932D3;InnerRangeTranslations_2.xml;235;3;dostep/przejscia;;0361551A09A9513AAEB347BD9E1F8124;A credential is a uniquely numbered card, fob, or other type of identifiable data (e.g. a biometric fingerprint or face scan). The credential number is read by a reader at a door to identify which user is attempting to access the door.
1DC9FEEFFCDA82B818A50B4FC56529A5;InnerRangeTranslations_2.xml;260;3;dostep/przejscia;;0361551A09A9513AAEB347BD9E1F8124;A credential can only be assigned to a single user, if a duplicate credential is assigned you will be unable to save the user. Users may be assigned multiple credentials if, for example, your site uses more than one type of card or biometric reader technology.
C193E261D4D6C47D2E5B65787C5F07C3;InnerRangeTranslations_2.xml;41;2;dostep/przejscia;;0361551A09A9513AAEB347BD9E1F8124;To add a credential to a user, click the 
2AF4355B4390A390C84EC5FC9F8101A2;InnerRangeTranslations_2.xml;163;2;dostep/przejscia;;0361551A09A9513AAEB347BD9E1F8124; button, this will open a window where you select the credential template. If there are no templates in this window, a template can be configured by navigating to 
DD1AF69F58E4B036D4ABCFA14F20353A;InnerRangeTranslations_2.xml;55;3;dostep/przejscia;;1621168F891D726FC86EAE5894F0477A;[Configuration > Access Control > Credential Templates]
32DFF5272CD59DB127A018C06CE73165;InnerRangeTranslations_2.xml;193;2;dostep/przejscia;;0361551A09A9513AAEB347BD9E1F8124;Once a template is selected, enter the number that is printed on the card (or other credential type). If there is no number on the card, you can identify the credential number by navigating to 
9D238A9C6BF6F51999EE687D00A6DCD1;InnerRangeTranslations_2.xml;69;2;dostep/przejscia;;0361551A09A9513AAEB347BD9E1F8124; and then badging the credential on the reader, find the most recent 
E46D027558EECC6E99EE12EC02E9FE8E;InnerRangeTranslations_2.xml;55;2;dostep/przejscia;;0361551A09A9513AAEB347BD9E1F8124;Credential Read Failed Because Credential is Unassigned
46728A0479AD67BB87597895C348453D;InnerRangeTranslations_2.xml;54;2;dostep/przejscia;;0361551A09A9513AAEB347BD9E1F8124; event, this event will contain the credential number.
F4AE9ECE11B0FF60653400914AB0C4B0;InnerRangeTranslations_2.xml;199;2;dostep/przejscia;;0361551A09A9513AAEB347BD9E1F8124;Credentials also contain a state field (which defaults to Active) which determines whether the credential will be accepted at door readers or not. Door readers will only accept credentials marked as 
8337107504A5D680EC9C3266FA10DF16;InnerRangeTranslations_2.xml;24;1;system/ogolne;;0361551A09A9513AAEB347BD9E1F8124;, credentials marked as 
848E72A6679E99F1DDD1118A87789196;InnerRangeTranslations_2.xml;15;1;system/ogolne;;0361551A09A9513AAEB347BD9E1F8124;Inactive - Lost
B0B8C0780DBE8276C116B608A69EAF28;InnerRangeTranslations_2.xml;17;1;system/ogolne;;0361551A09A9513AAEB347BD9E1F8124;Inactive - Stolen
F612E748D688CEA966EFCFEDA361EC8E;InnerRangeTranslations_2.xml;148;2;dostep/przejscia;;0361551A09A9513AAEB347BD9E1F8124; for example, will be rejected, and a review event and system message about the inactive credential usage will be logged. All credentials marked as 
C2261F6B7C44C60338832D3DADA02C0E;InnerRangeTranslations_2.xml;71;2;system/ogolne;;0361551A09A9513AAEB347BD9E1F8124; are handled the same way by the system, the extra information such as 
29AD5FEC374ADEFACC37D964A7C4B3E1;InnerRangeTranslations_2.xml;6;1;system/ogolne;;0361551A09A9513AAEB347BD9E1F8124;Stolen
8CB13C9E8BF33F1D071E08865EA76797;InnerRangeTranslations_2.xml;247;3;dostep/przejscia;;0361551A09A9513AAEB347BD9E1F8124; is provided only for informational purposes. This functionality can be useful to disable the use of a credential in the event that a user's credential is reported as lost/stolen, without having to delete the credential entry from the User's data.
840D7F2B5552DB03DF48CE73E6AD6A65;InnerRangeTranslations_2.xml;185;2;dostep/przejscia;;1621168F891D726FC86EAE5894F0477A;Mobile Credentials are uniquely numbered cards used as identification for this user that is handled by a Mobile Access system. This requires a Mobile Access system to be linked through 
F59D69F40B4E06CCA8C2A6E2897DFF43;InnerRangeTranslations_2.xml;84;3;dostep/przejscia;;1621168F891D726FC86EAE5894F0477A;[Configuration > Access Control > Mobile Access > Mobile Access Connection Settings]
756089B0631F7C8213F0BC238C087BF0;InnerRangeTranslations_2.xml;343;3;dostep/przejscia;;1621168F891D726FC86EAE5894F0477A;When the system has been linked, the Allocate Mobile Credential button will be usable. This will allocate a Mobile Credential to the user, with an email invitation sent to the specified email. The invitation can be accepted on their phone with the Mobile Access application. That user may only have one Mobile Credential from any given system.
450031A8F306EA9FBF522C1F6D3050E0;InnerRangeTranslations_2.xml;87;2;dostep/przejscia;;1621168F891D726FC86EAE5894F0477A;The system uses a preconfigured Mobile Access Credential Template that can be found in 
754DA827953EDCED0BE742FD3F75EFDD;InnerRangeTranslations_2.xml;103;2;dostep/przejscia;;1621168F891D726FC86EAE5894F0477A;. The site code of this template will be the site code specified when linking the Mobile Access system.
16B88FA414547AE3F37F542EB15FD130;InnerRangeTranslations_2.xml;181;3;uzbrajanie/strefy;;96D69678355327037F400D75F13777CB;A remote fob is a wireless 1 or 4 button keychain remote that is used to remotely control areas, doors, outputs etc. The 1 button remote can also be used as a mobile duress pendant.
E6005911A660EA2353892E69B311C707;InnerRangeTranslations_2.xml;122;2;uzytkownicy/uprawnienia;;96D69678355327037F400D75F13777CB;A remote fob can only to be assigned to a single user, if a duplicate fob is assigned you will be unable to save the user.
